id_fact_order|order_id|product_id|customer_id|order_date|supplier_id|category_id|quantity|unit_price|discount|amount|freight
1972|11011|58|ALFKI|1998-04-09|27|8|40|13.25|0.05|530.0|1.21
1973|11011|71|ALFKI|1998-04-09|15|4|20|21.5|0.0|430.0|1.21
1974|11012|19|FRANK|1998-04-09|8|3|50|9.2|0.05|459.99999999999994|242.95
1975|11012|60|FRANK|1998-04-09|28|4|36|34.0|0.05|1224.0|242.95
1976|11012|71|FRANK|1998-04-09|15|4|60|21.5|0.05|1290.0|242.95
1977|11013|23|ROMEY|1998-04-09|9|5|10|9.0|0.0|90.0|32.99
1978|11013|42|ROMEY|1998-04-09|20|5|4|14.0|0.0|56.0|32.99
1979|11013|45|ROMEY|1998-04-09|21|8|20|9.5|0.0|190.0|32.99
1980|11013|68|ROMEY|1998-04-09|8|3|2|12.5|0.0|25.0|32.99
1981|11014|41|LINOD|1998-04-10|19|8|28|9.65|0.1|270.2|23.6
1982|11015|30|SANTG|1998-04-10|13|8|15|25.89|0.0|388.35|4.62
1983|11015|77|SANTG|1998-04-10|12|2|18|13.0|0.0|234.0|4.62
1984|11016|31|AROUT|1998-04-10|14|4|15|12.5|0.0|187.5|33.8
1985|11016|36|AROUT|1998-04-10|17|8|16|19.0|0.0|304.0|33.8
1986|11017|3|ERNSH|1998-04-13|1|2|25|10.0|0.0|250.0|754.26
1987|11017|59|ERNSH|1998-04-13|28|4|110|55.0|0.0|6050.0|754.26
1988|11017|70|ERNSH|1998-04-13|7|1|30|15.0|0.0|450.0|754.26
1989|11018|12|LONEP|1998-04-13|5|4|20|38.0|0.0|760.0|11.65
1990|11018|18|LONEP|1998-04-13|7|8|10|62.5|0.0|625.0|11.65
1991|11018|56|LONEP|1998-04-13|26|5|5|38.0|0.0|190.0|11.65
1992|11019|46|RANCH|1998-04-13|21|8|3|12.0|0.0|36.0|3.17
1993|11019|49|RANCH|1998-04-13|23|3|2|20.0|0.0|40.0|3.17
1994|11020|10|OTTIK|1998-04-14|4|8|24|31.0|0.15|744.0|43.3
1995|11021|2|QUICK|1998-04-14|1|1|11|19.0|0.25|209.0|297.18
1996|11021|20|QUICK|1998-04-14|8|3|15|81.0|0.0|1215.0|297.18
1997|11021|26|QUICK|1998-04-14|11|3|63|31.23|0.0|1967.49|297.18
1998|11021|51|QUICK|1998-04-14|24|7|44|53.0|0.25|2332.0|297.18
1999|11021|72|QUICK|1998-04-14|14|4|35|34.8|0.0|1218.0|297.18
2000|11022|19|HANAR|1998-04-14|8|3|35|9.2|0.0|322.0|6.27
2001|11022|69|HANAR|1998-04-14|15|4|30|36.0|0.0|1080.0|6.27
2002|11023|7|BSBEV|1998-04-14|3|7|4|30.0|0.0|120.0|123.83
2003|11023|43|BSBEV|1998-04-14|20|1|30|46.0|0.0|1380.0|123.83
2004|11024|26|EASTC|1998-04-15|11|3|12|31.23|0.0|374.76|74.36
2005|11024|33|EASTC|1998-04-15|15|4|30|2.5|0.0|75.0|74.36
2006|11024|65|EASTC|1998-04-15|2|2|21|21.05|0.0|442.05|74.36
2007|11024|71|EASTC|1998-04-15|15|4|50|21.5|0.0|1075.0|74.36
2008|11025|1|WARTH|1998-04-15|8|1|10|18.0|0.1|180.0|29.17
2009|11025|13|WARTH|1998-04-15|6|8|20|6.0|0.1|120.0|29.17
2010|11026|18|FRANS|1998-04-15|7|8|8|62.5|0.0|500.0|47.09
2011|11026|51|FRANS|1998-04-15|24|7|10|53.0|0.0|530.0|47.09
2012|11027|24|BOTTM|1998-04-16|10|1|30|4.5|0.25|135.0|52.52
2013|11027|62|BOTTM|1998-04-16|29|3|21|49.3|0.25|1035.3|52.52
2014|11028|55|KOENE|1998-04-16|25|6|35|24.0|0.0|840.0|29.59
2015|11028|59|KOENE|1998-04-16|28|4|24|55.0|0.0|1320.0|29.59
2016|11029|56|CHOPS|1998-04-16|26|5|20|38.0|0.0|760.0|47.84
2017|11029|63|CHOPS|1998-04-16|7|2|12|43.9|0.0|526.8|47.84
2018|11030|2|SAVEA|1998-04-17|1|1|100|19.0|0.25|1900.0|830.75
2019|11030|5|SAVEA|1998-04-17|2|2|70|21.35|0.0|1494.5|830.75
2020|11030|29|SAVEA|1998-04-17|12|6|60|123.79|0.25|7427.400000000001|830.75
2021|11030|59|SAVEA|1998-04-17|28|4|100|55.0|0.25|5500.0|830.75
2022|11031|1|SAVEA|1998-04-17|8|1|45|18.0|0.0|810.0|227.22
2023|11031|13|SAVEA|1998-04-17|6|8|80|6.0|0.0|480.0|227.22
2024|11031|24|SAVEA|1998-04-17|10|1|21|4.5|0.0|94.5|227.22
2025|11031|64|SAVEA|1998-04-17|12|5|20|33.25|0.0|665.0|227.22
2026|11031|71|SAVEA|1998-04-17|15|4|16|21.5|0.0|344.0|227.22
2027|11032|36|WHITC|1998-04-17|17|8|35|19.0|0.0|665.0|606.19
2028|11032|38|WHITC|1998-04-17|18|1|25|263.5|0.0|6587.5|606.19
2029|11032|59|WHITC|1998-04-17|28|4|30|55.0|0.0|1650.0|606.19
2030|11033|53|RICSU|1998-04-17|24|6|70|32.8|0.1|2296.0|84.74
2031|11033|69|RICSU|1998-04-17|15|4|36|36.0|0.1|1296.0|84.74
2032|11034|21|OLDWO|1998-04-20|8|3|15|10.0|0.1|150.0|40.32
2033|11034|44|OLDWO|1998-04-20|20|2|12|19.45|0.0|233.39999999999998|40.32
2034|11034|61|OLDWO|1998-04-20|29|2|6|28.5|0.0|171.0|40.32
2035|11035|1|SUPRD|1998-04-20|8|1|10|18.0|0.0|180.0|0.17
2036|11035|35|SUPRD|1998-04-20|16|1|60|18.0|0.0|1080.0|0.17
2037|11035|42|SUPRD|1998-04-20|20|5|30|14.0|0.0|420.0|0.17
2038|11035|54|SUPRD|1998-04-20|25|6|10|7.45|0.0|74.5|0.17
2039|11036|13|DRACD|1998-04-20|6|8|7|6.0|0.0|42.0|149.47
2040|11036|59|DRACD|1998-04-20|28|4|30|55.0|0.0|1650.0|149.47
2041|11037|70|GODOS|1998-04-21|7|1|4|15.0|0.0|60.0|3.2
2042|11038|40|SUPRD|1998-04-21|19|8|5|18.4|0.2|92.0|29.59
2043|11038|52|SUPRD|1998-04-21|24|5|2|7.0|0.0|14.0|29.59
2044|11038|71|SUPRD|1998-04-21|15|4|30|21.5|0.0|645.0|29.59
2045|11039|28|LINOD|1998-04-21|12|7|20|45.6|0.0|912.0|65.0
2046|11039|35|LINOD|1998-04-21|16|1|24|18.0|0.0|432.0|65.0
2047|11039|49|LINOD|1998-04-21|23|3|60|20.0|0.0|1200.0|65.0
2048|11039|57|LINOD|1998-04-21|26|5|28|19.5|0.0|546.0|65.0
2049|11040|21|GREAL|1998-04-22|8|3|20|10.0|0.0|200.0|18.84
2050|11041|2|CHOPS|1998-04-22|1|1|30|19.0|0.2|570.0|48.22
2051|11041|63|CHOPS|1998-04-22|7|2|30|43.9|0.0|1317.0|48.22
2052|11042|44|COMMI|1998-04-22|20|2|15|19.45|0.0|291.75|29.99
2053|11042|61|COMMI|1998-04-22|29|2|4|28.5|0.0|114.0|29.99
2054|11043|11|SPECD|1998-04-22|5|4|10|21.0|0.0|210.0|8.8
2055|11044|62|WOLZA|1998-04-23|29|3|12|49.3|0.0|591.5999999999999|8.72
2056|11045|33|BOTTM|1998-04-23|15|4|15|2.5|0.0|37.5|70.58
2057|11045|51|BOTTM|1998-04-23|24|7|24|53.0|0.0|1272.0|70.58
2058|11046|12|WANDK|1998-04-23|5|4|20|38.0|0.05|760.0|71.64
2059|11046|32|WANDK|1998-04-23|14|4|15|32.0|0.05|480.0|71.64
2060|11046|35|WANDK|1998-04-23|16|1|18|18.0|0.05|324.0|71.64
2061|11047|1|EASTC|1998-04-24|8|1|25|18.0|0.25|450.0|46.62
2062|11047|5|EASTC|1998-04-24|2|2|30|21.35|0.25|640.5|46.62
2063|11048|68|BOTTM|1998-04-24|8|3|42|12.5|0.0|525.0|24.12
2064|11049|2|GOURL|1998-04-24|1|1|10|19.0|0.2|190.0|8.34
2065|11049|12|GOURL|1998-04-24|5|4|4|38.0|0.2|152.0|8.34
2066|11050|76|FOLKO|1998-04-27|23|1|50|18.0|0.1|900.0|59.41
2067|11051|24|LAMAI|1998-04-27|10|1|10|4.5|0.2|45.0|2.79
2068|11052|43|HANAR|1998-04-27|20|1|30|46.0|0.2|1380.0|67.26
2069|11052|61|HANAR|1998-04-27|29|2|10|28.5|0.2|285.0|67.26
2070|11053|18|PICCO|1998-04-27|7|8|35|62.5|0.2|2187.5|53.05
2071|11053|32|PICCO|1998-04-27|14|4|20|32.0|0.0|640.0|53.05
2072|11053|64|PICCO|1998-04-27|12|5|25|33.25|0.2|831.25|53.05
2073|11054|33|CACTU|1998-04-28|15|4|10|2.5|0.0|25.0|0.33
2074|11054|67|CACTU|1998-04-28|16|1|20|14.0|0.0|280.0|0.33
2075|11055|24|HILAA|1998-04-28|10|1|15|4.5|0.0|67.5|120.92
2076|11055|25|HILAA|1998-04-28|11|3|15|14.0|0.0|210.0|120.92
2077|11055|51|HILAA|1998-04-28|24|7|20|53.0|0.0|1060.0|120.92
2078|11055|57|HILAA|1998-04-28|26|5|20|19.5|0.0|390.0|120.92
2079|11056|7|EASTC|1998-04-28|3|7|40|30.0|0.0|1200.0|278.96
2080|11056|55|EASTC|1998-04-28|25|6|35|24.0|0.0|840.0|278.96
2081|11056|60|EASTC|1998-04-28|28|4|50|34.0|0.0|1700.0|278.96
2082|11057|70|NORTS|1998-04-29|7|1|3|15.0|0.0|45.0|4.13
2083|11058|21|BLAUS|1998-04-29|8|3|3|10.0|0.0|30.0|31.14
2084|11058|60|BLAUS|1998-04-29|28|4|21|34.0|0.0|714.0|31.14
2085|11058|61|BLAUS|1998-04-29|29|2|4|28.5|0.0|114.0|31.14
2086|11059|13|RICAR|1998-04-29|6|8|30|6.0|0.0|180.0|85.8
2087|11059|17|RICAR|1998-04-29|7|6|12|39.0|0.0|468.0|85.8
2088|11059|60|RICAR|1998-04-29|28|4|35|34.0|0.0|1190.0|85.8
2089|11060|60|FRANS|1998-04-30|28|4|4|34.0|0.0|136.0|10.98
2090|11060|77|FRANS|1998-04-30|12|2|10|13.0|0.0|130.0|10.98
2091|11061|60|GREAL|1998-04-30|28|4|15|34.0|0.0|510.0|14.01
2092|11062|53|REGGC|1998-04-30|24|6|10|32.8|0.2|328.0|29.93
2093|11062|70|REGGC|1998-04-30|7|1|12|15.0|0.2|180.0|29.93
2094|11063|34|HUNGO|1998-04-30|16|1|30|14.0|0.0|420.0|81.73
2095|11063|40|HUNGO|1998-04-30|19|8|40|18.4|0.1|736.0|81.73
2096|11063|41|HUNGO|1998-04-30|19|8|30|9.65|0.1|289.5|81.73
2097|11064|17|SAVEA|1998-05-01|7|6|77|39.0|0.1|3003.0|30.09
2098|11064|41|SAVEA|1998-05-01|19|8|12|9.65|0.0|115.80000000000001|30.09
2099|11064|53|SAVEA|1998-05-01|24|6|25|32.8|0.1|819.9999999999999|30.09
2100|11064|55|SAVEA|1998-05-01|25|6|4|24.0|0.1|96.0|30.09
2101|11064|68|SAVEA|1998-05-01|8|3|55|12.5|0.0|687.5|30.09
2102|11065|30|LILAS|1998-05-01|13|8|4|25.89|0.25|103.56|12.91
2103|11065|54|LILAS|1998-05-01|25|6|20|7.45|0.25|149.0|12.91
2104|11066|16|WHITC|1998-05-01|7|3|3|17.45|0.0|52.349999999999994|44.72
2105|11066|19|WHITC|1998-05-01|8|3|42|9.2|0.0|386.4|44.72
2106|11066|34|WHITC|1998-05-01|16|1|35|14.0|0.0|490.0|44.72
2107|11067|41|DRACD|1998-05-04|19|8|9|9.65|0.0|86.85000000000001|7.98
2108|11068|28|QUEEN|1998-05-04|12|7|8|45.6|0.15|364.8|81.75
2109|11068|43|QUEEN|1998-05-04|20|1|36|46.0|0.15|1656.0|81.75
2110|11068|77|QUEEN|1998-05-04|12|2|28|13.0|0.15|364.0|81.75
2111|11069|39|TORTU|1998-05-04|18|1|20|18.0|0.0|360.0|15.67
2112|11070|1|LEHMS|1998-05-05|8|1|40|18.0|0.15|720.0|136.0
2113|11070|2|LEHMS|1998-05-05|1|1|20|19.0|0.15|380.0|136.0
2114|11070|16|LEHMS|1998-05-05|7|3|30|17.45|0.15|523.5|136.0
2115|11070|31|LEHMS|1998-05-05|14|4|20|12.5|0.0|250.0|136.0
2116|11071|7|LILAS|1998-05-05|3|7|15|30.0|0.05|450.0|0.93
2117|11071|13|LILAS|1998-05-05|6|8|10|6.0|0.05|60.0|0.93
2118|11072|2|ERNSH|1998-05-05|1|1|8|19.0|0.0|152.0|258.64
2119|11072|41|ERNSH|1998-05-05|19|8|40|9.65|0.0|386.0|258.64
2120|11072|50|ERNSH|1998-05-05|23|3|22|16.25|0.0|357.5|258.64
2121|11072|64|ERNSH|1998-05-05|12|5|130|33.25|0.0|4322.5|258.64
2122|11073|11|PERIC|1998-05-05|5|4|10|21.0|0.0|210.0|24.95
2123|11073|24|PERIC|1998-05-05|10|1|20|4.5|0.0|90.0|24.95
2124|11074|16|SIMOB|1998-05-06|7|3|14|17.45|0.05|244.29999999999998|18.44
2125|11075|2|RICSU|1998-05-06|1|1|10|19.0|0.15|190.0|6.19
2126|11075|46|RICSU|1998-05-06|21|8|30|12.0|0.15|360.0|6.19
2127|11075|76|RICSU|1998-05-06|23|1|2|18.0|0.15|36.0|6.19
2128|11076|6|BONAP|1998-05-06|3|2|20|25.0|0.25|500.0|38.28
2129|11076|14|BONAP|1998-05-06|6|7|20|23.25|0.25|465.0|38.28
2130|11076|19|BONAP|1998-05-06|8|3|10|9.2|0.25|92.0|38.28
2131|11077|2|RATTC|1998-05-06|1|1|24|19.0|0.2|456.0|8.53
2132|11077|3|RATTC|1998-05-06|1|2|4|10.0|0.0|40.0|8.53
2133|11077|4|RATTC|1998-05-06|2|2|1|22.0|0.0|22.0|8.53
2134|11077|6|RATTC|1998-05-06|3|2|1|25.0|0.02|25.0|8.53
2135|11077|7|RATTC|1998-05-06|3|7|1|30.0|0.05|30.0|8.53
2136|11077|8|RATTC|1998-05-06|3|2|2|40.0|0.1|80.0|8.53
2137|11077|10|RATTC|1998-05-06|4|8|1|31.0|0.0|31.0|8.53
2138|11077|12|RATTC|1998-05-06|5|4|2|38.0|0.05|76.0|8.53
2139|11077|13|RATTC|1998-05-06|6|8|4|6.0|0.0|24.0|8.53
2140|11077|14|RATTC|1998-05-06|6|7|1|23.25|0.03|23.25|8.53
2141|11077|16|RATTC|1998-05-06|7|3|2|17.45|0.03|34.9|8.53
2142|11077|20|RATTC|1998-05-06|8|3|1|81.0|0.04|81.0|8.53
2143|11077|23|RATTC|1998-05-06|9|5|2|9.0|0.0|18.0|8.53
2144|11077|32|RATTC|1998-05-06|14|4|1|32.0|0.0|32.0|8.53
2145|11077|39|RATTC|1998-05-06|18|1|2|18.0|0.05|36.0|8.53
2146|11077|41|RATTC|1998-05-06|19|8|3|9.65|0.0|28.950000000000003|8.53
2147|11077|46|RATTC|1998-05-06|21|8|3|12.0|0.02|36.0|8.53
2148|11077|52|RATTC|1998-05-06|24|5|2|7.0|0.0|14.0|8.53
2149|11077|55|RATTC|1998-05-06|25|6|2|24.0|0.0|48.0|8.53
2150|11077|60|RATTC|1998-05-06|28|4|2|34.0|0.06|68.0|8.53
2151|11077|64|RATTC|1998-05-06|12|5|2|33.25|0.03|66.5|8.53
2152|11077|66|RATTC|1998-05-06|2|2|1|17.0|0.0|17.0|8.53
2153|11077|73|RATTC|1998-05-06|17|8|2|15.0|0.01|30.0|8.53
2154|11077|75|RATTC|1998-05-06|12|1|4|7.75|0.0|31.0|8.53
2155|11077|77|RATTC|1998-05-06|12|2|2|13.0|0.0|26.0|8.53
